date,unitname,id_sim,variant,case_type,value,date_intro,lag,params_1,params_2,parval_1,parval_2,fig,lag_median,value_median
2021-09-29,ZA,101,Omicron BA.1,Community,1.279488660687543,2021-09-21,8,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-09-29,ZA,101,Omicron BA.1,Community,1.279488660687543,2021-09-21,8,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-09-29,ZA,101,Omicron BA.1,Community,1.2794886606875433,2021-09-21,8,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-09-29,ZA,101,Omicron BA.1,Community,1.279488660687543,2021-09-21,8,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-10-07,ZA,1010,Omicron BA.1,Community,1.3269566993213737,2021-09-21,16,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-10-07,ZA,1010,Omicron BA.1,Community,1.3269566993213735,2021-09-21,16,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-10-07,ZA,1010,Omicron BA.1,Community,1.3269566993213735,2021-09-21,16,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-10-07,ZA,1010,Omicron BA.1,Community,1.3269566993213737,2021-09-21,16,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-10-07,ZA,1010,Omicron BA.1,Community,1.3269566993213735,2021-09-21,16,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-09-27,ZA,1011,Omicron BA.1,Community,1.027940675019088,2021-09-21,6,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-09-27,ZA,1011,Omicron BA.1,Community,1.0279406750190883,2021-09-21,6,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-09-27,ZA,1011,Omicron BA.1,Community,1.0279406750190883,2021-09-21,6,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-09-27,ZA,1011,Omicron BA.1,Community,1.0279406750190876,2021-09-21,6,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-09-27,ZA,1011,Omicron BA.1,Community,1.0279406750190883,2021-09-21,6,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-09-30,ZA,1012,Omicron BA.1,Community,1.1086855044789377,2021-09-21,9,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-09-30,ZA,1012,Omicron BA.1,Community,1.1086855044789372,2021-09-21,9,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-09-30,ZA,1012,Omicron BA.1,Community,1.1086855044789372,2021-09-21,9,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-09-30,ZA,1012,Omicron BA.1,Community,1.1086855044789374,2021-09-21,9,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-09-30,ZA,1012,Omicron BA.1,Community,1.1086855044789372,2021-09-21,9,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-10-05,ZA,1013,Omicron BA.1,Community,1.1363076461401111,2021-09-21,14,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-10-05,ZA,1013,Omicron BA.1,Community,1.136307646140111,2021-09-21,14,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-10-05,ZA,1013,Omicron BA.1,Community,1.136307646140111,2021-09-21,14,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-10-05,ZA,1013,Omicron BA.1,Community,1.1363076461401116,2021-09-21,14,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-10-05,ZA,1013,Omicron BA.1,Community,1.136307646140111,2021-09-21,14,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-10-01,ZA,1014,Omicron BA.1,Community,1.006823786043739,2021-09-21,10,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-10-01,ZA,1014,Omicron BA.1,Community,1.0068237860437395,2021-09-21,10,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-10-01,ZA,1014,Omicron BA.1,Community,1.0068237860437395,2021-09-21,10,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-10-01,ZA,1014,Omicron BA.1,Community,1.0068237860437392,2021-09-21,10,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-10-01,ZA,1014,Omicron BA.1,Community,1.0068237860437395,2021-09-21,10,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-10-02,ZA,1015,Omicron BA.1,Community,1.0098945290667918,2021-09-21,11,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-10-02,ZA,1015,Omicron BA.1,Community,1.009894529066792,2021-09-21,11,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-10-02,ZA,1015,Omicron BA.1,Community,1.009894529066792,2021-09-21,11,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-10-02,ZA,1015,Omicron BA.1,Community,1.0098945290667918,2021-09-21,11,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-10-02,ZA,1015,Omicron BA.1,Community,1.009894529066792,2021-09-21,11,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-10-07,ZA,1016,Omicron BA.1,Community,1.971425846316778,2021-09-21,16,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-10-07,ZA,1016,Omicron BA.1,Community,1.9714258463167786,2021-09-21,16,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-10-07,ZA,1016,Omicron BA.1,Community,1.9714258463167786,2021-09-21,16,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-10-07,ZA,1016,Omicron BA.1,Community,1.9714258463167789,2021-09-21,16,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-10-07,ZA,1016,Omicron BA.1,Community,1.9714258463167786,2021-09-21,16,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-10-01,ZA,1017,Omicron BA.1,Community,1.3981758871510306,2021-09-21,10,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-10-01,ZA,1017,Omicron BA.1,Community,1.39817588715103,2021-09-21,10,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-10-01,ZA,1017,Omicron BA.1,Community,1.39817588715103,2021-09-21,10,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-10-01,ZA,1017,Omicron BA.1,Community,1.3981758871510295,2021-09-21,10,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-10-01,ZA,1017,Omicron BA.1,Community,1.39817588715103,2021-09-21,10,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-10-05,ZA,1018,Omicron BA.1,Community,1.2133856548667774,2021-09-21,14,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-10-05,ZA,1018,Omicron BA.1,Community,1.213385654866778,2021-09-21,14,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-10-05,ZA,1018,Omicron BA.1,Community,1.213385654866778,2021-09-21,14,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-10-05,ZA,1018,Omicron BA.1,Community,1.2133856548667776,2021-09-21,14,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-10-05,ZA,1018,Omicron BA.1,Community,1.213385654866778,2021-09-21,14,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-10-01,ZA,1019,Omicron BA.1,Community,1.0552439842188988,2021-09-21,10,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-10-01,ZA,1019,Omicron BA.1,Community,1.0552439842188988,2021-09-21,10,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-10-01,ZA,1019,Omicron BA.1,Community,1.0552439842188988,2021-09-21,10,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-10-01,ZA,1019,Omicron BA.1,Community,1.0552439842188988,2021-09-21,10,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-10-01,ZA,1019,Omicron BA.1,Community,1.0552439842188988,2021-09-21,10,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-09-27,ZA,102,Omicron BA.1,Community,1.0081958707612222,2021-09-21,6,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-09-27,ZA,102,Omicron BA.1,Community,1.0081958707612224,2021-09-21,6,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-09-27,ZA,102,Omicron BA.1,Community,1.0081958707612224,2021-09-21,6,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-09-27,ZA,102,Omicron BA.1,Community,1.0081958707612224,2021-09-21,6,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-09-27,ZA,102,Omicron BA.1,Community,1.0081958707612224,2021-09-21,6,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-10-07,ZA,1020,Omicron BA.1,Community,1.3592559504869859,2021-09-21,16,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-10-07,ZA,1020,Omicron BA.1,Community,1.3592559504869857,2021-09-21,16,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-10-07,ZA,1020,Omicron BA.1,Community,1.3592559504869857,2021-09-21,16,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-10-07,ZA,1020,Omicron BA.1,Community,1.3592559504869866,2021-09-21,16,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-10-07,ZA,1020,Omicron BA.1,Community,1.3592559504869857,2021-09-21,16,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-10-05,ZA,1021,Omicron BA.1,Community,1.0593116084640666,2021-09-21,14,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-10-05,ZA,1021,Omicron BA.1,Community,1.0593116084640668,2021-09-21,14,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-10-05,ZA,1021,Omicron BA.1,Community,1.0593116084640668,2021-09-21,14,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-10-05,ZA,1021,Omicron BA.1,Community,1.0593116084640664,2021-09-21,14,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-10-05,ZA,1021,Omicron BA.1,Community,1.0593116084640668,2021-09-21,14,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-10-05,ZA,1022,Omicron BA.1,Community,1.0296454621591007,2021-09-21,14,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-10-05,ZA,1022,Omicron BA.1,Community,1.0296454621591007,2021-09-21,14,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-10-05,ZA,1022,Omicron BA.1,Community,1.0296454621591007,2021-09-21,14,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-10-05,ZA,1022,Omicron BA.1,Community,1.0296454621591005,2021-09-21,14,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-10-05,ZA,1022,Omicron BA.1,Community,1.0296454621591007,2021-09-21,14,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-10-07,ZA,1023,Omicron BA.1,Community,1.3889616050045777,2021-09-21,16,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-10-07,ZA,1023,Omicron BA.1,Community,1.3889616050045774,2021-09-21,16,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-10-07,ZA,1023,Omicron BA.1,Community,1.3889616050045774,2021-09-21,16,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-10-07,ZA,1023,Omicron BA.1,Community,1.3889616050045777,2021-09-21,16,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-10-07,ZA,1023,Omicron BA.1,Community,1.3889616050045774,2021-09-21,16,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-10-07,ZA,1024,Omicron BA.1,Community,1.2069273280618018,2021-09-21,16,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-10-07,ZA,1024,Omicron BA.1,Community,1.206927328061802,2021-09-21,16,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-10-07,ZA,1024,Omicron BA.1,Community,1.206927328061802,2021-09-21,16,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-10-07,ZA,1024,Omicron BA.1,Community,1.2069273280618018,2021-09-21,16,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-10-07,ZA,1024,Omicron BA.1,Community,1.206927328061802,2021-09-21,16,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-10-07,ZA,103,Omicron BA.1,Community,1.6755952868114306,2021-09-21,16,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-10-07,ZA,103,Omicron BA.1,Community,1.6755952868114308,2021-09-21,16,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-10-07,ZA,103,Omicron BA.1,Community,1.6755952868114308,2021-09-21,16,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-10-07,ZA,103,Omicron BA.1,Community,1.6755952868114308,2021-09-21,16,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-10-07,ZA,103,Omicron BA.1,Community,1.6755952868114308,2021-09-21,16,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-09-30,ZA,104,Omicron BA.1,Community,1.1003873118514438,2021-09-21,9,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-09-30,ZA,104,Omicron BA.1,Community,1.100387311851444,2021-09-21,9,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-09-30,ZA,104,Omicron BA.1,Community,1.100387311851444,2021-09-21,9,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-09-30,ZA,104,Omicron BA.1,Community,1.100387311851444,2021-09-21,9,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-09-30,ZA,104,Omicron BA.1,Community,1.100387311851444,2021-09-21,9,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-10-01,ZA,105,Omicron BA.1,Community,1.0410823103379427,2021-09-21,10,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-10-01,ZA,105,Omicron BA.1,Community,1.0410823103379427,2021-09-21,10,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-10-01,ZA,105,Omicron BA.1,Community,1.0410823103379427,2021-09-21,10,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-10-01,ZA,105,Omicron BA.1,Community,1.0410823103379425,2021-09-21,10,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-10-01,ZA,105,Omicron BA.1,Community,1.0410823103379427,2021-09-21,10,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-10-07,ZA,106,Omicron BA.1,Community,1.208874167845569,2021-09-21,16,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-10-07,ZA,106,Omicron BA.1,Community,1.2088741678455692,2021-09-21,16,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-10-07,ZA,106,Omicron BA.1,Community,1.2088741678455692,2021-09-21,16,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-10-07,ZA,106,Omicron BA.1,Community,1.208874167845569,2021-09-21,16,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-10-07,ZA,106,Omicron BA.1,Community,1.2088741678455692,2021-09-21,16,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-10-01,ZA,107,Omicron BA.1,Community,1.0108586115888958,2021-09-21,10,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-10-01,ZA,107,Omicron BA.1,Community,1.0108586115888953,2021-09-21,10,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-10-01,ZA,107,Omicron BA.1,Community,1.0108586115888953,2021-09-21,10,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-10-01,ZA,107,Omicron BA.1,Community,1.0108586115888956,2021-09-21,10,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-10-01,ZA,107,Omicron BA.1,Community,1.0108586115888953,2021-09-21,10,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-10-01,ZA,108,Omicron BA.1,Community,1.1866671163274527,2021-09-21,10,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-10-01,ZA,108,Omicron BA.1,Community,1.1866671163274527,2021-09-21,10,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-10-01,ZA,108,Omicron BA.1,Community,1.1866671163274527,2021-09-21,10,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-10-01,ZA,108,Omicron BA.1,Community,1.1866671163274527,2021-09-21,10,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-10-01,ZA,108,Omicron BA.1,Community,1.1866671163274527,2021-09-21,10,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
2021-10-07,ZA,109,Omicron BA.1,Community,1.2904835618213553,2021-09-21,16,Traveler weight,Change IDR,0,0.1,fig_3c,11,1.1223
2021-10-07,ZA,109,Omicron BA.1,Community,1.2904835618213555,2021-09-21,16,Traveler weight,Change IDR,0,0.5,fig_3c,11,1.1223
2021-10-07,ZA,109,Omicron BA.1,Community,1.2904835618213555,2021-09-21,16,Traveler weight,Change IDR,0,1,fig_3c,11,1.1223
2021-10-07,ZA,109,Omicron BA.1,Community,1.290483561821355,2021-09-21,16,Traveler weight,Change IDR,0,1.5,fig_3c,11,1.1223
2021-10-07,ZA,109,Omicron BA.1,Community,1.2904835618213555,2021-09-21,16,Traveler weight,Change IDR,0,2,fig_3c,11,1.1223
